,suicides_per_100k
5076,0.31
4434,0.0
5187,1.17
4901,1.1
4454,2.02
2499,2.38
7441,1.16
6105,1.91
10516,1.26
10890,0.0
4475,5.13
7756,0.0
3010,0.3
3275,0.94
11161,0.47
6397,4.47
10532,2.33
13092,3.53
6580,5.59
3008,1.49
1948,0.0
10805,0.0
5158,2.34
818,0.7
8422,0.14
1422,1.05
12851,3.55
8693,0.0
5137,0.0
715,3.15
6951,0.0
9328,0.0
12446,4.81
743,0.0
12814,4.92
4625,3.84
13057,3.68
1315,0.24
5764,0.07
5717,1.86
4059,4.69
7172,0.71
5270,5.89
5746,5.34
11088,0.37
6474,0.0
11082,1.18
3514,2.97
11927,3.21
8267,0.0
11816,3.65
90,1.89
5188,0.39
2570,2.29
6507,0.22
5674,0.16
1662,0.0
3354,1.59
10151,1.09
7944,0.0
8548,0.56
5012,5.16
4982,0.29
2579,2.26
3769,0.0
1893,0.0
6976,0.0
4842,6.0
7179,4.7
8058,2.0
8046,0.0
7687,2.96
7127,0.4
9745,1.16
10338,0.0
12196,1.86
1368,0.6
7435,0.0
4442,0.0
1044,0.0
3072,3.66
8298,0.0
11192,1.48
11644,0.55
8221,6.14
9420,3.18
10893,2.04
5027,0.18
1031,0.0
9172,0.34
9786,2.42
4568,0.0
5936,0.0
6856,0.15
2711,1.04
7855,0.0
6321,2.32
2586,1.91
4292,1.34
9805,5.48
4496,0.0
10620,4.94
2539,5.93
8082,3.0
12215,5.04
8262,2.9
1725,0.0
1386,1.04
9596,0.81
1127,0.16
8453,4.97
10478,2.55
11054,3.07
7885,0.0
4470,6.14
2468,2.68
3198,0.18
6631,0.45
2334,3.32
55,0.0
1693,1.59
9140,1.88
6258,4.62
7530,0.0
5288,0.0
5360,0.0
3903,6.22
3784,0.0
3785,0.0
8404,5.99
7321,1.22
2488,0.2
7292,0.0
12835,0.32
6189,0.0
5222,0.4
5504,0.0
6606,2.81
8163,5.45
7335,0.63
7759,5.97
621,0.62
4580,3.75
1781,0.0
7570,3.74
10136,2.45
5866,5.93
3093,2.27
65,0.0
3726,5.57
7941,2.56
6102,0.37
1213,0.67
11086,0.58
6963,0.0
7272,0.0
8004,0.0
8288,5.89
12791,3.72
7542,0.0
8219,0.0
3187,0.31
2361,0.0
4425,1.9
12233,4.22
11047,1.03
7240,0.0
1487,3.83
664,4.04
2116,5.71
11910,3.58
11457,4.82
1780,0.0
15,2.85
1868,0.0
11623,0.42
11760,3.69
1886,0.0
4229,1.21
12838,4.08
1784,0.0
7997,0.0
9693,4.3
11371,1.97
1083,0.0
9552,2.14
1162,0.3
7661,0.0
10105,0.0
2594,0.38
3838,1.26
9515,2.64
2213,0.0
6408,0.35
2741,2.69
479,0.0
540,4.0
7416,3.38
4960,0.54
4379,1.13
11217,1.49
2854,4.98
4303,2.23
11855,4.96
1202,0.0
7387,0.0
7410,0.0
2580,0.32
7141,0.57
1841,4.99
1239,4.7
2014,0.5
8338,0.0
2057,2.17
12405,0.72
7965,0.0
1272,0.22
13002,5.06
2534,2.11
675,1.1
6954,0.9
12344,2.95
4221,1.61
3342,0.98
8941,1.4
4571,5.01
9930,1.16
2208,0.0
5459,0.0
11447,5.36
4076,0.0
1719,0.0
568,0.65
12753,4.31
7507,0.0
5480,0.0
4560,4.69
4036,0.59
12043,1.28
9071,4.83
7466,1.2
10255,0.0
1909,0.0
10068,0.64
7309,1.47
12526,2.38
11820,5.94
6506,0.42
6471,3.46
7454,1.77
9501,3.19
679,3.29
6494,3.62
3344,0.65
4246,2.3
2498,2.41
9525,0.75
3886,2.55
18,1.91
3116,5.26
2210,0.0
8804,5.97
8917,1.29
4331,3.58
7780,0.0
5628,0.0
5095,3.64
12772,5.38
2955,0.34
4366,1.0
9664,1.13
8480,1.06
9411,1.41
6559,1.34
10840,0.0
1396,2.12
1389,0.48
12065,5.62
6753,3.56
8933,0.33
10088,1.6
45,4.24
12783,5.71
3611,0.0
5905,0.55
5133,2.26
3744,1.64
10779,0.0
2182,0.0
5010,1.03
4929,1.9
2607,1.98
7562,1.3
8406,4.45
2568,2.63
10265,0.0
4259,1.49
4713,0.24
4656,0.0
740,2.27
5895,0.57
2531,0.27
11142,1.56
1416,0.0
12315,0.41
12021,2.39
4419,2.97
6118,0.4
2631,3.26
10302,2.61
11764,2.99
8971,3.28
6761,1.53
2226,0.0
4237,4.07
3964,0.61
8029,0.0
730,2.68
20,1.41
11381,2.79
9836,2.43
2215,0.0
238,0.0
3511,0.76
12628,2.51
7945,0.0
11175,0.08
2003,0.39
9387,4.37
7340,0.0
9908,3.07
8151,0.0
2494,1.97
7465,1.44
3604,0.0
3319,1.4
9262,1.44
6531,0.56
11242,0.74
11314,2.75
3094,1.46
5677,1.63
12048,0.0
12629,0.1
11924,4.31
3824,0.0
5998,0.0
7733,3.55
6648,5.2
9270,0.0
8226,1.82
5636,0.0
8520,0.32
3207,5.88
4295,1.79
3217,1.19
181,4.07
5703,0.0
10293,1.67
4447,4.7
9816,5.91
2860,4.47
12805,0.41
3713,3.06
8590,0.63
2823,0.42
7835,0.0
6839,1.05
9590,2.27
5157,3.91
8158,0.0
2135,0.98
7523,1.79
9473,1.95
5873,0.64
6770,0.11
9661,2.46
1020,0.0
3240,0.98
12788,5.55
10708,0.27
3489,1.66
5140,3.74
10989,1.52
12906,0.74
11606,4.12
4552,2.64
9958,5.54
4755,5.98
12983,0.36
7876,0.0
8568,0.8
3873,0.82
10689,4.35
8066,3.85
614,0.6
3035,2.41
12018,0.0
4290,1.39
556,3.38
5249,0.27
9709,1.17
12599,3.1
8369,4.96
10355,0.0
7218,0.0
157,0.0
57,2.59
12158,1.51
10119,0.0
10960,0.42
1829,0.0
2880,0.85
9451,2.9
8283,1.02
5059,0.2
7558,1.69
2642,2.17
5763,0.13
9897,0.72
7070,0.0
10814,0.0
9612,3.45
6326,2.01
6968,0.0
11966,0.0
5319,2.72
12350,0.0
345,0.0
5507,0.0
7541,0.0
3470,0.56
4351,0.71
8102,0.0
2791,3.97
7809,5.23
3923,4.39
9651,1.44
4348,2.05
1087,0.0
2587,0.36
1461,0.54
851,0.34
3256,0.82
10649,0.0
13128,2.29
4739,3.64
592,2.14
6707,0.18
12692,0.2
11901,0.28
9852,5.25
10260,0.0
8464,1.19
8528,2.25
7620,3.03
12686,0.11
10817,0.0
3949,0.75
3758,0.0
5186,1.32
10322,4.44
8165,0.0
4502,5.2
7914,0.0
1165,5.17
11154,2.24
8446,1.05
2812,1.22
1801,4.35
11530,2.22
920,0.71
9623,5.11
4744,0.63
328,0.0
13050,5.06
10137,1.45
11811,0.02
11959,2.44
1262,0.0
5287,0.36
5340,1.74
10143,3.02
240,0.0
12393,0.48
1204,5.34
9831,2.1
2789,0.0
5089,0.29
4563,2.5
5405,0.0
582,0.34
4312,2.26
3203,1.0
11938,4.87
11201,3.31
7964,0.0
3426,1.33
7836,5.54
4271,1.69
4056,3.02
3371,1.13
7528,0.91
10378,0.0
992,0.0
3442,0.0
12502,2.07
10955,0.83
9827,6.28
8670,0.0
2021,5.83
3173,2.44
10266,3.14
7426,5.29
4635,0.0
8640,5.13
11616,3.9
10239,1.36
4324,0.58
11971,0.8
7782,3.87
236,0.0
6719,4.0
2699,4.85
2309,0.0
304,0.0
4104,0.0
9067,2.72
7171,3.41
4704,0.62
742,1.17
6661,1.65
4336,4.91
12408,0.42
477,0.0
2392,5.5
2574,0.27
10311,3.65
4518,1.45
9327,0.21
10017,5.89
6046,5.75
2476,2.18
2540,2.57
11166,2.99
10142,3.26
3178,0.32
759,1.79
9989,2.08
10471,4.72
4769,0.16
9306,0.43
5279,0.0
8409,1.08
12241,0.0
528,0.0
6611,0.0
1454,2.64
10709,3.55
12550,5.91
12376,4.78
5215,0.0
2795,5.29
2729,0.82
8478,5.97
5962,1.1
4828,0.53
12301,1.5
7294,0.0
12677,1.89
11160,0.5
10066,2.82
4194,2.45
9314,0.8
12015,5.87
3844,3.86
1458,1.5
4321,4.06
5751,1.65
7168,0.61
7350,0.0
12108,4.24
7307,2.55
105,0.0
4138,2.71
7326,0.0
12977,0.37
9297,0.83
4033,0.0
7752,0.0
6604,0.0
558,0.44
9756,0.16
8671,0.0
6315,1.15
3334,0.98
11911,3.47
7054,0.63
4638,3.23
2809,5.64
12084,4.36
754,0.0
11063,0.31
9402,0.88
8794,0.69
10624,0.0
4218,1.02
12825,4.32
11094,1.79
1240,0.46
10372,2.14
4544,0.0
11231,0.63
1259,0.0
1804,0.0
1295,0.22
698,6.03
1042,0.0
658,3.52
1664,0.0
8018,0.0
11734,0.47
9380,1.13
9015,1.5
7505,0.0
8136,0.0
2999,2.3
876,2.09
5330,0.84
6670,0.26
6516,0.59
7824,3.98
11162,0.36
8062,0.0
10015,0.0
7215,0.0
2686,0.55
2931,0.68
6827,4.07
2771,0.0
4751,0.17
2510,0.2
12163,6.18
2514,2.17
8275,0.0
11889,4.23
11224,0.04
9947,0.54
11096,1.25
11215,1.6
5946,4.85
8861,0.0
7834,0.0
7939,5.95
7329,0.0
10964,4.6
729,3.67
4618,5.3
10782,0.0
5680,0.33
5305,0.92
295,0.0
9571,0.33
4092,1.98
11521,0.0
2408,0.36
8454,1.22
10271,0.0
9818,2.65
3483,1.07
8648,0.0
11113,0.27
4405,5.57
7489,1.78
3123,4.78
7300,0.0
10710,2.2
12168,2.09
4583,1.93
3641,0.45
1640,0.0
1125,3.72
3807,0.0
2272,0.0
4804,5.78
8637,1.16
1705,1.81
7966,0.0
7757,0.0
12734,0.19
1355,1.22
4326,2.41
5113,5.18
5216,6.1
1831,0.0
1934,0.0
6350,0.0
4047,5.21
7633,0.0
10102,2.02
6641,4.01
10899,0.5
8651,0.0
175,6.25
13086,3.08
3427,0.53
8658,0.0
10473,1.79
3356,0.99
9362,5.62
5783,2.06
10875,0.0
444,0.0
8854,0.39
7102,0.67
9978,1.83
12313,1.3
2673,0.32
9900,4.39
306,0.0
3024,0.5
8747,0.23
12346,0.62
12162,0.29
9240,1.47
3822,2.71
2830,5.32
3396,1.26
5259,0.0
9041,1.69
10030,4.08
9867,0.37
3414,0.29
8969,1.41
12218,2.34
9259,2.16
3202,1.1
3942,0.55
12244,2.86
1060,0.0
1217,5.58
4380,0.27
7104,4.38
5963,0.0
6104,4.06
819,0.0
10317,0.0
7995,0.0
376,0.0
833,6.03
5664,0.0
3053,0.43
9200,0.66
1451,0.0
2707,3.41
9815,0.41
6447,5.46
525,0.0
10751,0.0
4667,5.92
9124,0.0
9365,3.08
832,0.0
3421,0.0
8726,2.34
4051,2.78
3762,0.0
4963,0.0
5177,1.85
11196,0.5
6014,0.0
769,0.52
4604,2.24
6110,0.77
5572,0.0
11722,0.23
3728,1.71
1701,0.0
7947,0.0
1723,0.0
8047,6.16
8882,0.76
693,3.16
12996,0.0
6403,5.56
4360,1.97
5466,0.0
6841,0.04
12789,5.49
2495,0.28
4428,1.03
7513,1.87
11405,3.64
10790,0.0
4467,5.23
10329,0.0
3805,0.0
9817,2.74
12597,4.48
4441,4.5
10398,2.35
8119,0.0
3294,1.3
7895,0.0
7975,3.32
9868,5.61
1057,6.28
8826,0.1
6475,5.75
7651,1.97
10967,0.0
1082,0.0
7010,0.0
6813,3.31
952,0.58
7474,4.23
4313,1.31
580,3.04
4585,0.0
13039,4.38
7221,0.0
1508,3.98
7579,0.0
7201,2.17
5425,0.0
3739,2.74
1537,0.0
8913,3.82
8148,0.0
2919,3.48
2504,3.11
11219,0.6
3042,2.65
493,0.0
11403,6.29
6184,0.0
3336,0.84
3411,1.68
6143,0.0
5578,0.0
9795,3.08
10278,3.05
5865,5.96
5753,0.55
6575,4.01
4289,1.78
9792,1.09
9773,1.33
5700,0.31
3434,0.0
9548,1.07
9233,0.62
12509,0.0
9206,0.31
209,3.1
1762,0.0
12476,0.0
9343,2.97
1506,0.13
2589,2.94
2278,0.0
11085,0.77
241,0.0
1528,0.0
8989,0.45
8068,0.0
1216,6.01
3454,1.02
1892,0.0
6371,1.86
344,0.0
8483,0.8
8724,6.16
7069,0.0
9260,1.78
140,3.41
6774,2.13
3381,1.01
3112,3.44
9385,5.21
2639,2.67
4451,4.27
12898,6.13
7422,0.0
8905,3.99
1276,0.83
1593,0.0
9961,1.12
4998,4.31
12435,1.72
30,0.0
11267,0.69
623,5.83
4017,0.0
10045,1.14
5735,4.97
7065,0.0
12870,0.63
7242,0.0
4415,0.8
5153,0.41
10721,4.55
5519,0.0
10024,2.99
9669,5.42
9645,6.31
9948,0.17
1398,1.05
12422,2.98
3727,2.91
10820,0.0
12818,4.77
2080,3.86
10078,3.42
83,2.49
9254,0.56
2932,6.07
379,0.0
4204,0.78
2375,2.91
8170,0.0
467,0.0
12127,0.73
8845,6.03
6405,4.43
9915,3.04
3791,1.74
10145,0.87
6824,0.11
10834,0.0
12443,1.59
5066,2.35
8982,0.0
3317,4.96
1689,0.0
69,4.59
11062,0.45
8147,0.0
1318,0.7
339,0.0
275,0.0
7490,1.33
24,4.22
2067,0.42
1573,0.0
4680,0.67
2387,0.0
2085,0.0
11596,2.01
1649,1.56
246,0.0
11394,2.1
8730,3.1
11087,0.37
11925,4.27
8928,0.65
717,0.99
9179,1.08
4247,1.91
3983,2.93
1707,1.62
1088,0.0
5731,0.35
681,2.06
6386,5.4
7255,0.0
549,4.66
6216,0.0
4877,4.83
12951,0.0
1163,0.29
6900,0.0
3058,1.93
8542,2.56
1569,0.0
7283,0.0
11213,1.78
12582,6.27
6120,3.02
1112,6.31
7698,0.87
12943,4.88
5831,0.06
1064,0.0
1589,1.88
7018,0.0
2420,2.19
4384,1.69
6161,4.78
3829,3.44
11035,0.89
3368,1.46
8981,0.16
10726,0.0
782,3.97
6329,5.48
8623,0.88
10193,2.34
12409,5.4
12589,5.65
3938,0.18
10637,0.0
6063,1.22
2321,0.0
5462,0.0
1050,0.0
12055,3.41
12198,3.69
3485,0.24
5336,3.34
11408,0.19
3395,2.54
11827,4.29
1549,0.0
6990,0.7
7711,0.0
1432,1.98
81,3.73
5561,0.0
4513,2.19
13139,5.88
5828,1.62
616,4.82
7156,0.42
4114,2.17
11963,0.0
10583,4.05
6056,5.53
1018,0.0
8994,0.8
2948,0.08
495,0.0
13072,5.68
2521,2.02
967,2.47
3627,3.97
7233,0.0
5204,1.0
2671,4.21
7963,1.99
365,0.0
393,0.0
636,5.49
8846,5.14
1899,0.0
12149,1.2
3283,2.7
895,1.92
5531,0.0
204,5.38
10614,6.03
9452,2.65
4479,6.18
11961,0.81
8444,5.08
8829,0.4
6404,4.62
7386,0.0
11581,2.43
1135,5.52
1182,5.12
659,3.42
8261,0.0
10970,0.45
1708,1.32
663,4.43
507,0.0
7568,0.0
120,3.32
155,0.0
4165,1.92
728,4.19
1072,0.0
4508,3.27
8653,0.0
12309,4.28
6737,1.69
6609,1.77
2108,0.8
7443,0.0
5549,0.0
10261,0.0
11835,4.24
2479,0.23
2523,0.31
12567,0.0
7082,0.0
4720,0.14
915,3.81
6777,0.19
866,3.19
5590,0.0
4915,4.78
13003,0.39
7967,0.0
10879,0.0
3959,0.4
3936,3.64
6022,0.0
1019,0.0
6572,0.35
1823,0.0
6938,0.0
3919,3.81
9600,3.45
2519,2.72
2365,0.0
881,0.0
11758,0.0
1151,3.33
10283,0.0
8332,0.0
10891,0.96
3664,2.26
7497,0.0
1010,0.0
8559,1.33
4029,0.0
4642,0.32
3527,5.0
10077,0.0
1660,1.82
4958,0.86
923,0.0
12075,1.1
8901,1.04
3902,0.0
10918,1.28
308,0.0
7411,0.0
7760,0.0
6956,0.0
10885,0.0
2742,1.83
7515,1.25
5322,1.22
9439,5.96
10420,5.72
2409,0.0
3818,4.81
11349,2.21
10436,0.95
10229,2.92
2970,2.41
11989,0.0
8430,0.35
7414,4.47
287,0.0
7775,0.0
4129,0.31
12169,1.69
9479,1.16
78,5.95
7867,0.0
7554,0.0
5102,0.16
3540,0.25
12880,3.5
4573,2.47
11615,4.18
5992,0.0
11870,4.1
2718,3.76
7079,0.38
2306,0.0
2346,0.0
12085,3.9
4275,2.16
12293,0.51
2663,6.29
4109,0.0
8398,4.26
3369,1.4
475,0.0
2481,5.44
956,4.96
6691,4.62
7351,0.0
7539,1.47
2113,6.21
129,4.0
4545,0.0
4935,0.0
5026,0.6
10951,0.0
12528,1.72
443,0.0
12765,6.05
8961,1.67
9057,0.0
5849,1.29
10986,0.8
5220,1.8
7175,3.09
1628,3.74
8991,2.02
12522,0.0
1472,5.31
5727,1.15
5063,0.23
62,0.58
4819,0.0
4494,2.24
2629,0.47
9650,2.12
579,3.3
4507,3.8
5284,1.7
11410,5.81
12010,0.0
5379,0.0
6301,0.0
12187,1.32
6676,0.24
7679,1.43
7182,1.22
5366,1.74
11674,6.1
7439,2.18
8735,0.11
12058,0.0
12051,2.29
1654,0.0
2137,5.77
12272,4.15
1007,0.0
955,0.0
2427,2.62
7943,0.0
9152,0.0
4597,1.28
1479,0.73
9646,4.33
7931,0.0
1987,0.0
3190,6.09
4317,3.53
11529,4.35
9824,1.89
798,0.26
9740,2.4
5101,0.37
4844,2.49
2619,2.4
3267,1.46
7512,2.01
12119,3.7
11180,2.1
3628,3.62
677,4.91
8495,1.05
9770,0.15
10139,0.65
8677,0.0
159,0.0
8919,5.9
5151,1.53
7576,1.18
10542,0.58
1885,0.0
509,0.0
9811,5.51
12621,2.88
12278,3.96
4961,0.44
6880,0.24
2973,1.71
9644,0.08
3595,0.94
12115,0.99
9486,2.95
10545,3.24
2162,0.32
10216,3.12
1918,0.0
8255,6.01
2782,0.59
9797,1.13
6031,4.41
7742,0.0
1929,0.0
5574,0.0
2315,2.75
4555,1.24
12452,1.01
1631,0.0
11477,0.16
5834,4.44
3718,1.54
7675,3.0
12086,1.14
496,0.0
11939,4.33
6446,5.8
6587,3.82
567,2.84
1000,0.0
4947,2.76
10409,2.01
5814,2.39
7158,0.65
7529,0.81
9424,1.59
5684,5.93
11893,1.87
10947,4.88
1285,5.64
3668,0.37
703,0.8
11225,3.6
2503,0.26
3475,1.08
7238,0.0
11544,0.0
3044,1.87
3884,0.0
2730,5.16
2967,1.74
987,0.0
10380,0.0
8573,1.06
3763,0.0
1873,0.0
5615,0.0
8683,0.0
12136,1.24
874,3.32
5211,1.05
5291,1.79
8886,6.15
7361,0.0
12348,0.0
302,0.0
8272,5.4
5912,4.25
7677,0.99
5765,0.0
9729,1.67
6232,0.0
651,4.54
10154,0.0
1245,0.46
3798,4.33
12547,2.34
4976,1.99
8903,5.74
3687,0.12
12669,3.41
5096,2.87
4909,0.91
6319,5.73
7560,1.54
9894,4.85
4151,1.99
9271,3.72
3248,1.08
4981,0.45
5418,0.0
3251,0.41
6150,0.0
827,1.43
8385,0.0
7857,0.0
2049,6.28
12661,3.95
2491,2.57
3204,0.75
2102,0.48
9093,0.0
6758,5.04
6988,0.0
7045,0.0
9594,0.89
10096,1.08
7935,0.0
2557,2.35
5913,3.77
6628,3.74
7535,2.94
5060,3.2
8570,2.78
2956,3.41
9941,5.21
1874,0.0
1722,0.0
11077,0.11
6412,0.75
577,4.72
4113,4.08
10108,0.36
3522,3.03
2785,4.08
9550,2.59
10506,0.65
5986,0.0
10238,1.89
1639,2.17
6162,0.0
12020,4.49
10133,0.0
4003,5.2
2700,1.89
1136,5.19
11106,1.76
11991,5.31
3607,1.13
2684,5.64
1601,1.79
7906,0.0
9946,1.07
11436,1.33
12571,3.61
2925,0.71
10658,0.23
1749,0.0
10423,1.01
10852,0.0
8906,3.19
1442,2.58
9163,3.72
7297,0.0
2871,5.1
2110,4.24
630,5.73
4279,4.52
10594,0.97
7217,0.0
7245,0.0
6391,4.37
8201,0.0
4874,0.0
12769,0.4
2960,0.48
3613,3.07
3219,0.53
8099,0.0
31,0.0
7436,0.0
1779,5.15
7207,0.95
6708,5.66
9373,3.93
8620,2.14
3021,2.12
9998,0.18
2081,0.64
9050,5.44
5733,0.0
148,1.47
9001,3.72
4659,0.91
12308,4.62
1955,0.0
9509,1.33
11440,4.45
4896,2.14
9326,1.08
10828,0.0
11880,0.53
9471,2.88
9814,0.97
9850,0.47
3228,0.32
7571,2.41
2395,2.65
1124,5.39
2964,2.73
5077,0.24
1466,4.87
5920,5.29
11510,6.06
10540,1.96
11341,0.63
3097,5.63
5588,0.0
7847,6.08
8469,0.18
3168,0.83
8986,2.07
377,0.0
3238,1.74
7681,1.79
9780,2.66
6067,0.16
7533,0.0
9194,0.0
4805,4.77
1910,5.12
2325,2.74
11216,1.51
10905,0.0
7055,0.47
11346,0.41
9344,2.82
550,3.71
8958,5.55
10585,4.13
6159,0.0
10645,0.0
1882,0.0
4122,0.45
3438,3.2
5401,0.0
6154,0.0
6683,0.08
1786,0.0
12518,0.74
11628,4.97
686,3.15
10990,6.15
12025,5.56
11518,0.0
11789,5.63
2458,4.04
71,3.98
4933,0.28
4873,0.0
10480,0.84
839,0.53
946,5.35
6018,0.0
8010,0.0
8581,0.93
6983,0.0
12462,4.91
11583,0.0
8090,1.81
9635,4.06
7056,0.39
7763,5.9
4294,2.61
4498,4.8
9491,0.89
5675,4.82
11317,0.03
8521,2.05
2781,1.4
4471,6.08
4615,0.0
1365,2.59
10550,5.23
6970,0.0
4400,4.17
5880,0.83
10347,3.51
10360,2.63
9272,3.54
12670,2.28
2183,0.0
10567,2.71
7086,0.79
8435,1.33
4179,0.44
6843,4.28
10306,0.0
9085,1.34
5988,6.05
3062,4.31
8810,4.09
5116,2.12
12134,1.74
4093,0.31
5529,0.0
12616,0.08
7850,0.0
9732,0.41
11842,4.69
11986,3.45
4516,5.81
7066,0.0
13114,2.19
2912,5.24
5577,0.0
3,3.28
1661,1.36
9396,4.86
2327,0.0
7838,3.2
126,0.65
8896,5.05
5119,0.0
2447,0.21
12141,5.12
205,5.01
7409,0.0
10534,1.0
6698,3.22
6615,1.68
10993,0.84
4071,0.58
12645,4.15
11887,0.29
1283,0.41
7293,0.0
9922,1.73
9329,4.89
4464,4.12
5810,4.86
3868,5.74
7953,0.0
2697,1.29
7446,0.0
10382,4.45
2712,0.0
5720,0.88
11454,0.04
1255,1.31
9160,5.49
8296,2.02
1470,1.05
6264,4.53
6398,3.74
11230,0.77
2940,1.1
3567,0.83
5271,5.3
8476,0.38
7622,3.58
12749,4.37
1043,0.0
2316,0.0
10001,2.09
10956,5.39
12711,2.5
7139,0.69
10925,0.0
9926,5.04
11552,2.55
19,1.79
10406,4.43
9066,0.33
7029,2.38
1056,0.0
8756,0.22
3017,0.72
4570,5.8
220,0.0
10501,6.13
3533,0.0
2452,2.43
4188,1.76
4239,2.25
98,0.51
3960,0.0
10029,5.24
8629,1.35
11129,1.44
12523,0.0
1199,5.43
8948,4.53
5334,0.0
1209,6.22
8741,0.23
6889,0.0
6317,0.0
3286,1.3
5280,5.08
2787,0.0
4250,2.95
8707,0.0
319,0.0
9771,3.64
12505,1.35
4790,4.27
8347,0.0
5221,1.05
6794,5.68
9742,0.25
8281,4.18
11155,1.81
8795,0.21
6883,2.63
5626,0.0
9523,2.4
11896,4.74
7228,0.0
10094,2.2
6957,0.0
3213,0.43
2466,3.4
2029,2.94
8179,0.0
4899,1.26
7729,5.59
846,1.7
8141,3.74
11222,0.31
2123,0.67
6392,3.47
7209,0.0
9151,0.37
5760,0.99
7652,0.0
828,1.37
7458,0.0
5298,6.25
12340,4.89
11575,3.85
3124,4.49
11710,5.65
9162,4.43
9246,0.58
9965,3.5
779,0.0
649,5.47
12660,4.06
3946,0.57
4697,4.57
5838,0.78
8229,5.44
10237,2.6
2161,3.23
11093,2.71
2934,3.24
9592,1.18
2698,5.63
7983,0.0
191,0.41
8412,0.44
8203,0.0
653,3.45
350,0.0
6819,4.48
10778,0.0
2659,5.88
3603,0.97
6441,0.36
7781,5.92
1737,0.0
5894,2.04
1727,0.84
4857,0.0
8363,4.35
9330,3.6
257,0.0
3121,0.92
2187,0.0
4696,0.16
9101,0.62
6274,0.0
7682,0.37
1352,3.2
8627,2.72
7229,0.0
10984,4.16
1098,1.41
9613,3.41
9309,5.24
4813,4.32
7193,2.31
12527,1.8
824,3.74
3111,6.2
3276,0.8
12450,4.48
1397,1.36
7746,4.83
11480,4.77
10787,0.0
150,0.33
3230,3.22
5349,1.72
4728,0.46
26,2.43
8586,1.65
8319,6.05
2870,5.35
2023,0.38
6779,6.16
5386,0.0
12569,5.39
13053,0.33
8197,0.0
12863,3.21
44,0.0
12481,1.75
10811,0.0
5292,1.56
7574,1.69
12601,0.16
2821,4.19
2015,5.0
1952,0.0
1002,0.0
3814,0.0
9512,0.0
4887,3.7
10855,0.0
2339,0.0
6092,0.0
464,0.0
1208,0.3
2650,0.49
7785,4.68
11299,2.2
2314,3.51
3147,4.46
6695,0.11
11795,4.24
1273,5.76
2590,2.45
9888,4.95
6263,0.0
3337,0.59
6678,5.31
1518,0.22
5952,0.55
39,0.62
2725,1.47
1402,0.0
10546,1.35
10687,0.5
9774,0.34
252,0.0
9462,1.95
8185,3.62
9188,3.24
1257,3.84
112,1.22
12940,2.92
3834,0.0
12689,3.23
10144,2.69
8110,0.0
7595,2.59
10650,0.0
12001,0.0
5739,1.06
8400,3.38
9689,0.2
5383,0.0
5043,0.26
5395,0.0
1768,0.0
11881,0.25
5003,0.12
1073,0.0
12548,0.19
3655,5.0
3390,0.65
8932,0.34
3125,3.72
7950,0.0
10938,0.0
7125,0.62
11127,0.06
5345,3.97
909,1.2
684,4.47
